product-id,highlight
P501703,Floral Scent
P501703,Without Phthalates
P501703,Without Parabens
P475998,Good for: Color Care
P475998,Curl-Enhancing
P475998,Good for: Dryness
P475998,Curly Hair
P475998,Without Parabens
P475998,Without Sulfates SLS & SLES
P448548,"Best for Oily, Combo, Normal Skin"
P448548,Good for: Pores
P448548,Hyaluronic Acid
P448548,Fragrance Free
P448548,Cruelty-Free
P431166,Clean + Planet Positive
P431166,Without Parabens
P431166,Without Phthalates
P431166,Floral Scent
P431166,Vegan
P475195,Good for: Loss of firmness
P475195,Clean at Sephora
P475195,Hydrating
P475195,Good for: Anti-Aging
P475195,"Best for Dry, Combo, Normal Skin"
P475195,Cruelty-Free
P450935,Radiant Finish
P450935,Good for: Dullness/Uneven Texture
P450935,Good for: Loss of firmness
P450935,Plumping
P450935,Clean at Sephora
P450935,Good for: Anti-Aging
P431158,Clean + Planet Positive
P431158,Without Parabens
P431158,Without Phthalates
P431158,Floral Scent
P431158,Vegan
P467032,Vegan
P467032,Unisex/ Genderless Scent
P467032,Woody & Earthy Scent
P467032,Clean + Planet Positive
P467032,Without Phthalates
P472484,Fresh Scent
P472484,Without Parabens
P472484,Without Sulfates SLS & SLES
P481342,Vegan
P481342,Good for: Dullness/Uneven Texture
P481342,Good for: Loss of firmness
P481342,Good for: Pores
P481342,Clean at Sephora
P481342,Fragrance Free
P403926,Good for: Color Care
P403926,Floral Scent
P403926,Hydrating
P403926,All Hair Types
P403926,Prevents Color Fading
P403926,Increases Shine
P473824,Vegan
P473824,Clean at Sephora
P473824,All Hair Types
P473824,Coily Hair
P473824,Curly Hair
P473824,Cruelty-Free
P501686,Vegan
P501686,Refill Available
P501686,Good for: Volume
P501686,Clean at Sephora
P501686,Good for: Hair Thinning
P501686,Increases Shine
P500394,Vegan
P500394,Cruelty-Free
P482260,Good for: Dullness/Uneven Texture
P482260,Good for: Pores
P482260,Good for: Anti-Aging
P482260,Fragrance Free
P482260,"Best for Dry, Combo, Normal Skin"
P464233,"Best for Oily, Combo, Normal Skin"
P464233,Good for: Loss of firmness
P464233,Fragrance Free
P464233,Cruelty-Free
P481971,Cream Formula
P481971,Hydrating
P481971,Best for Dry Skin
P481971,Good for: Dryness
P481971,Hyaluronic Acid
P480610,Good for: Dullness/Uneven Texture
P480610,Hydrating
P480610,Good for: Anti-Aging
P480610,AHA/Glycolic Acid
P480610,"Best for Dry, Combo, Normal Skin"
P430143,Good for: Dullness/Uneven Texture
P430143,Hyaluronic Acid
P430143,Collagen
P430143,Good for: Anti-Aging
P430143,"Best for Dry, Combo, Normal Skin"
P500705,Vegan
P500705,Good for: Dullness/Uneven Texture
P500705,Clean at Sephora
P500705,Good for: Acne/Blemishes
P500705,Cruelty-Free
P471083,Vegan
P471083,Without Sulfates SLS & SLES
P471083,Without Parabens
P471083,All Hair Types
P500847,Good for: Damage
P500847,Clean + Planet Positive
P500847,All Hair Types
P500847,Good for: Frizz
P500847,Good for: Dryness
P500847,Increases Shine
P449410,Clean + Planet Positive
P449410,Retinol
P449410,Good for: Anti-Aging
P449410,Good for: Dryness
P502031,Medium Hold
P502031,Curl-Enhancing
P502031,Coily Hair
P502031,Curly Hair
P450934,Radiant Finish
P450934,Good for: Dullness/Uneven Texture
P450934,Good for: Loss of firmness
P450934,Plumping
P450934,Clean at Sephora
P450934,Good for: Anti-Aging
P448744,Medium Hold
P448744,All Hair Types
P448744,Without Parabens
P448744,Without Sulfates SLS & SLES
P448744,Increases Shine
P477170,"Best for Dry, Combo, Normal Skin"
P477170,Good for: Anti-Aging
P477170,Good for: Dullness/Uneven Texture
P477170,Good for: Loss of firmness
P477170,Hyaluronic Acid
P504900,Vegan
P504900,Cream Formula
P504900,Matte Finish
P504900,Long-wearing
P504900,Waterproof
P504900,Cruelty-Free
P474111,Without Oxybenzone
P474111,Good for: Dullness/Uneven Texture
P474111,Vitamin C
P474111,Good for: Anti-Aging
P474111,SPF
P500466,Hydrating
P500466,Good for: Anti-Aging
P500466,SPF
P468424,Floral Scent
P501960,Good for: Damage
P501960,Curl-Enhancing
P501960,Good for: Frizz
P501960,Good for: Dryness
P470247,Good for: Acne/Blemishes
P470247,Good for: Pores
P470247,AHA/Glycolic Acid
P470247,Hyaluronic Acid
P470247,Niacinamide
P470247,Black Owned at Sephora
P481354,Vegan
P481354,Good for: Loss of firmness
P481354,Hydrating
P481354,Clean at Sephora
P481354,Good for: Anti-Aging
P481354,Good for: Dryness
P501526,Natural Finish
P501526,Hyaluronic Acid
P501526,Vitamin C
P501526,Good for: Dark Circles
P501526,Long-wearing
P501526,Niacinamide
P483677,Vegan
P483677,Without Phthalates
P483677,Without Parabens
P483677,Without Sulfates SLS & SLES
P483677,Cruelty-Free
P502271,Good for: Damage
P502271,Curl-Enhancing
P502271,Coily Hair
P502271,Good for: Frizz
P502271,Curly Hair
P502271,Good for: Dryness
P505138,Vegan
P505138,Without Mineral Oil
P505138,Without Phthalates
P505138,Without Parabens
P505138,Without Silicones
P505138,Cruelty-Free
P504453,Good for: Damage
P504453,Vegan
P504453,Clean at Sephora
P504453,All Hair Types
P504453,Good for: Frizz
P504453,Without Sulfates SLS & SLES
P501243,Good for: Dullness/Uneven Texture
P501243,Hyaluronic Acid
P501243,Clean at Sephora
P501243,AHA/Glycolic Acid
P501243,"Best for Dry, Combo, Normal Skin"
P501243,Good for: Dark spots
P479500,Matte Finish
P479500,Hydrating
P442545,"Best for Oily, Combo, Normal Skin"
P442545,Good for: Acne/Blemishes
P442545,Good for: Pores
P442545,Cruelty-Free
P442545,Clean at Sephora
P474351,Good for: Dryness
P474351,Good for: Frizz
P474351,Heat Protection
P474351,UV Protection
P474351,All Hair Types
P475204,Good for: Redness
P475204,Good for: Dullness/Uneven Texture
P475204,Clean at Sephora
P475204,Fragrance Free
P475204,Hypoallergenic
P475204,Cruelty-Free
P475193,Good for: Dullness/Uneven Texture
P475193,Good for: Loss of firmness
P475193,Clean at Sephora
P475193,Good for: Anti-Aging
P475193,Fragrance Free
P475193,Cruelty-Free
P500302,Plumping
P500302,Good for: Volume
P500302,Hydrating
P500302,All Hair Types
P500302,Without Parabens
P500302,Cruelty-Free
P504624,Good for: Damage
P504624,Vegan
P504624,All Hair Types
P504624,Good for: Dryness
P504624,Without Silicones
P504624,Without Sulfates SLS & SLES
P469050,Good for: Color Care
P469050,Heat Protection
P469050,Good for: Volume
P469050,Prevents Color Fading
P469050,Alcohol Free
P469050,Reduces Brassiness
P469112,Good for: Anti-Aging
P469112,Good for: Loss of firmness
P469112,Good for: Dryness
P469112,Hyaluronic Acid
P418546,Vegan
P418546,Unisex/ Genderless Scent
P418546,Clean + Planet Positive
P418546,Fresh Scent
P418546,Without Phthalates
P473158,Fresh Scent
P468409,Best for Dry Skin
P468409,Good for: Loss of firmness
P468409,Good for: Pores
P468409,Good for: Anti-Aging
P468409,Good for: Dryness
P468409,Niacinamide
P462375,Vegan
P462375,Without Phthalates
P462375,Oil Free
P462375,Without Parabens
P462375,Without Sulfates SLS & SLES
P462375,Cruelty-Free
P481077,Liquid Formula
P481077,Hydrating
P481077,Hyaluronic Acid
P481077,Good for: Dullness/Uneven Texture
P481077,Plumping
P481077,Without Parabens
P481371,Vegan
P481371,Good for: Dullness/Uneven Texture
P481371,Plumping
P481371,Hydrating
P481371,Clean at Sephora
P481371,Good for: Dryness
P477238,Vegan
P477238,Layerable Scent
P477238,Woody & Earthy Scent
P477238,Clean at Sephora
P477238,Hypoallergenic
P477238,Cruelty-Free
P479480,Light Coverage
P479480,Radiant Finish
P479480,Pressed Powder Formula
P479480,Long-wearing
P480316,Good for: Damage
P480316,Good for: Color Care
P480316,Hydrating
P480316,All Hair Types
P480316,Good for: Dryness
P480316,Prevents Color Fading
P502235,Best for Combination Skin
P502235,Good for: Loss of firmness
P502235,Plumping
P502235,Good for: Anti-Aging
P502235,Without Parabens
P468152,Layerable Scent
P468152,Woody & Earthy Scent
P481413,Hydrating
P481413,Plumping
P481413,Lactic Acid
P481413,Cruelty-Free
P480647,Vegan
P480647,Woody & Earthy Scent
P480647,Without Phthalates
P480647,Without Parabens
P480647,Without Sulfates SLS & SLES
P480647,Cruelty-Free
P448470,Fresh Scent
P505049,Good for: Loss of firmness
P505049,Clean + Planet Positive
P505049,Good for: Dark Circles
P505049,Hydrating
P505049,Collagen
P505049,Niacinamide
P481138,Hydrating
P481138,Good for: Anti-Aging
P481138,Good for: Dryness
P481138,Hyaluronic Acid
P481138,Oil Free
P481138,Without Parabens
P504131,Volumizing
P504131,Long-wearing
P504131,Lengthening
P500873,Woody & Earthy Scent
P500873,Clean + Planet Positive
P500873,All Hair Types
P500873,Good for: Dryness
P500873,Without Silicones
P500873,Without Sulfates SLS & SLES
P504602,Vegan
P504602,Good for: Damage
P504602,Clean at Sephora
P504602,All Hair Types
P504602,Good for: Dryness
P504602,Without Sulfates SLS & SLES
P459402,Fresh Scent
P459402,Clean + Planet Positive
P459402,Vegan
P503887,Stick Formula
P503887,Shimmer Finish
P503887,Long-wearing
P502494,Unisex/ Genderless Scent
P502494,Layerable Scent
P502494,Woody & Earthy Scent
P460859,All Hair Types
P460859,Curling
P460859,Increases Shine
P460859,Good for: Frizz
P460859,High Shine Finish
P460859,Good for: Dryness
P501954,Vegan
P501954,Unisex/ Genderless Scent
P501954,Clean at Sephora
P501954,Cruelty-Free
P504596,Vegan
P504596,Good for: Pores
P504596,Hydrating
P504596,Fragrance Free
P504596,"Best for Dry, Combo, Normal Skin"
P504596,Cruelty-Free
P476865,Floral Scent
P476865,Unisex/ Genderless Scent
P503902,Good for: Dullness/Uneven Texture
P503902,Liquid Formula
P503902,AHA/Glycolic Acid
P503902,Fragrance Free
P503902,Niacinamide
P503902,Cruelty-Free
P478020,Good for: Dullness/Uneven Texture
P478020,Good for: Pores
P478020,Vitamin C
P478020,Vegan
P478020,Without Sulfates SLS & SLES
P478020,Without Parabens
P500405,Layerable Scent
P500405,Refill Available
P500405,Fresh Scent
P476736,Good for: Anti-Aging
P476736,Good for: Dark spots
P476736,Good for: Dryness
P476736,Fragrance Free
P476736,Vegan
P476736,Clean + Planet Positive
P504434,Recyclable Packaging
P504434,All Hair Types
P504434,Good for: Frizz
P504434,Increases Shine
P448550,Gluten Free
P448550,Cruelty-Free
P448550,Vegan
P448550,Clean at Sephora
P431157,Layerable Scent
P431157,Clean + Planet Positive
P431157,Vegan
P431157,Without Phthalates
P446827,Long-wearing
P446827,Liquid Formula
P472990,Waterproof
P472990,Fragrance Free
P501540,Unisex/ Genderless Scent
P501540,Layerable Scent
P501540,Woody & Earthy Scent
P503876,Vegan
P503876,Good for: Dullness/Uneven Texture
P503876,Clean at Sephora
P503876,Good for: Anti-Aging
P503876,Good for: Dryness
P503876,Good for: Dark spots
P503633,Vegan
P503633,Layerable Scent
P503633,Clean at Sephora
P503633,Without Phthalates
P503633,Without Parabens
P503633,Cruelty-Free
P504513,Vegan
P504513,Without Oxybenzone
P504513,Radiant Finish
P504513,Clean + Planet Positive
P504513,Hydrating
P504513,Reef Safe SPF
P469102,Good for: Volume
P469102,Heat Protection
P469102,All Hair Types
P469102,Hydrating
P469102,Light Hold
P469102,Vegan
P482747,Clean at Sephora
P482747,Fragrance Free
P482747,Reef Safe SPF
P482747,UV Protection
P482747,Cruelty-Free
P476852,Heat Protection
P476852,Curl-Enhancing
P476852,Coily Hair
P476852,Good for: Frizz
P476852,Curly Hair
P476852,Good for: Dryness
P471552,Vegan
P471552,All Hair Types
P471552,Good for: Dryness
P471552,Without Parabens
P471552,Increases Shine
P504315,Lactic Acid
P504315,Good for: Pores
P504315,Clean at Sephora
P504315,AHA/Glycolic Acid
P504315,Good for: Acne/Blemishes
P504315,Salicylic Acid
P502195,Good for: Redness
P502195,Best for Dry Skin
P502195,Good for: Dryness
P502195,Cruelty-Free
P474369,Vegan
P474369,Good for: Pores
P474369,Clean at Sephora
P474369,Good for: Acne/Blemishes
P474369,"Best for Oily, Combo, Normal Skin"
P483080,Vegan
P483080,Clean + Planet Positive
P483080,Fresh Scent
P483080,Without Phthalates
P483080,Without Parabens
P483080,Cruelty-Free
P463424,Clean + Planet Positive
P463424,Without Parabens
P463424,Without Phthalates
P504168,Layerable Scent
P504168,Floral Scent
P504073,Good for: Dullness/Uneven Texture
P504073,Without Phthalates
P504073,Good for: Dryness
P504073,Hypoallergenic
P504073,Without Parabens
P504073,Without Silicones
P504163,Lactic Acid
P504163,Good for: Color Care
P504163,All Hair Types
P504163,Without Sulfates SLS & SLES
P504163,Good for: Oily Scalp
P504163,Cruelty-Free
P468438,Clean at Sephora
P468438,Vegan
P502217,All Hair Types
P502217,Without Phthalates
P502217,Without Formaldehyde-Releasing Agents
P502217,Without Parabens
P502217,Without Silicones
P502217,Good for: Flaky/Dry Scalp
P504056,Good for: Dullness/Uneven Texture
P504056,Hyaluronic Acid
P504056,Plumping
P504056,Hydrating
P504056,Niacinamide
P468439,Clean at Sephora
P468439,Vegan
P461988,Radiant Finish
P461988,Warm &Spicy Scent
P461988,Good for: Volume
P461988,All Hair Types
P461988,Good for: Frizz
P504283,Radiant Finish
P504283,Good for: Dullness/Uneven Texture
P504283,Clean + Planet Positive
P504283,Hydrating
P504283,Good for: Anti-Aging
P504283,Reef Safe SPF
P502337,Unisex/ Genderless Scent
P502337,Layerable Scent
P502337,Woody & Earthy Scent
P436759,Vegan
P436759,Unisex/ Genderless Scent
P436759,Woody & Earthy Scent
P436759,Clean + Planet Positive
P436759,Alcohol Free
P475949,Vegan
P475949,Volumizing
P475949,Good for: Volume
P475949,Good for: Frizz
P475949,Gluten Free
P475949,Cruelty-Free
P482510,Vegan
P482510,Refill Available
P482510,Good for: Loss of firmness
P482510,Hydrating
P482510,Good for: Dryness
P482510,Without Sulfates SLS & SLES
P483460,Clean + Planet Positive
P503933,Vegan
P503933,Good for: Dullness/Uneven Texture
P503933,Clean at Sephora
P503933,Good for: Anti-Aging
P503933,Good for: Dryness
P503933,Good for: Dark spots
P480194,Unisex/ Genderless Scent
P480194,Floral Scent
P504850,Good for: Loss of firmness
P504850,Clean + Planet Positive
P504850,Good for: Anti-Aging
P504850,Good for: Dryness
P504850,Good for: Dark spots
P475186,Good for: Loss of firmness
P475186,Hydrating
P475186,Clean at Sephora
P475186,Good for: Anti-Aging
P475186,Good for: Dryness
P475186,Cruelty-Free
P481368,Good for: Loss of firmness
P481368,Plumping
P481368,Clean at Sephora
P481368,Good for: Anti-Aging
P504603,Hydrating
P504603,All Hair Types
P504603,Good for: Dryness
P504603,Without Silicones
P504603,Good for: Flaky/Dry Scalp
P504603,Increases Shine
P468387,Alcohol Free
P468387,Vegan
P468387,Cruelty-Free
P468387,Woody & Earthy Scent
P474030,Vegan
P436850,Vegan
P436850,Floral Scent
P436850,Clean + Planet Positive
P500419,Layerable Scent
P500419,Refill Available
P500419,Fresh Scent
P500886,Woody & Earthy Scent
P500886,Clean + Planet Positive
P500886,All Hair Types
P500886,Good for: Frizz
P500886,Good for: Dryness
P500886,Without Sulfates SLS & SLES
P500156,Without Phthalates
P500156,Without Parabens
P500156,Without Sulfates SLS & SLES
P500156,Gluten Free
P500156,Cruelty-Free
P504184,Vegan
P504184,Recyclable Packaging
P504184,Clean at Sephora
P504184,Good for: Hair Thinning
P504184,All Hair Types
P504184,Without Sulfates SLS & SLES
P468719,Hydrating
P468719,Curl-Enhancing
P468719,Without Parabens
P468719,Without Silicones
P468719,Without Sulfates SLS & SLES
P504010,Vegan
P504010,Good for: Color Care
P504010,Clean at Sephora
P504010,All Hair Types
P504010,Good for: Frizz
P504010,Good for: Dryness
P504004,Vegan
P504004,Good for: Color Care
P504004,Clean at Sephora
P504004,All Hair Types
P504004,Good for: Frizz
P504004,Good for: Dryness
P503205,All Hair Types
P504517,Vegan
P504517,Without Oxybenzone
P504517,Clean + Planet Positive
P504517,Good for: Dark Circles
P504517,Good for: Anti-Aging
P504517,Reef Safe SPF
P482731,Vegan
P482731,Hyaluronic Acid
P482731,Clean + Planet Positive
P482731,Satin Finish
P482731,Hydrating
P482731,Long-wearing
P503246,Refill Available
P503246,Woody & Earthy Scent
P435107,Vegan
P435107,Floral Scent
P435107,Clean + Planet Positive
P477990,Vegan
P477990,Cruelty-Free
P480289,Good for: Acne/Blemishes
P480289,Salicylic Acid
P480289,Oil Free
P480289,Gluten Free
P480289,Fragrance Free
P480289,Without Sulfates SLS & SLES
P476447,Vegan
P476447,Clean + Planet Positive
P476447,Gluten Free
P476447,Cruelty-Free
P476685,Cruelty-Free
P476685,Vegan
P476685,Without Parabens
P476685,Good for: Dryness
P501247,Vegan
P501247,Cruelty-Free
P476039,Vegan
P476039,Good for: Color Care
P476039,All Hair Types
P476039,UV Protection
P476039,Reduces Brassiness
P476039,Without Sulfates SLS & SLES
P459501,Without Sulfates SLS & SLES
P459501,Without Phthalates
P459501,Without Parabens
P501153,Good for: Anti-Aging
P501153,Good for: Dryness
P482304,Without Phthalates
P482304,Without Formaldehydes
P482304,Without Parabens
P482304,Gluten Free
P482304,Cruelty-Free
P461937,"Best for Dry, Combo, Normal Skin"
P461937,Good for: Anti-Aging
P461937,Hyaluronic Acid
P461937,Fragrance Free
P461937,Alcohol Free
P455329,Vegan
P455329,Good for: Color Care
P455329,All Hair Types
P455329,Prevents Color Fading
P455329,Without Sulfates SLS & SLES
P455329,Good for: Flaky/Dry Scalp
P500325,Vegan
P500325,Clean + Planet Positive
P500325,Hypoallergenic
P500325,Cruelty-Free
P470248,Good for: Anti-Aging
P470248,Good for: Dullness/Uneven Texture
P470248,Retinol
P470248,Hyaluronic Acid
P470248,Fragrance Free
P470248,Black Owned at Sephora
P453274,Vegan
P453274,Volumizing
P453274,Clean at Sephora
P453274,Without Silicones
P453274,Without Sulfates SLS & SLES
P453274,Cruelty-Free
P501520,Unisex/ Genderless Scent
P501520,Layerable Scent
P501520,Warm &Spicy Scent
P504704,Vegan
P504704,Without Phthalates
P504704,Without Parabens
P504704,Without Sulfates SLS & SLES
P504704,Cruelty-Free
P482529,Good for: Redness
P482529,Hydrating
P451750,Hyaluronic Acid
P451750,Good for: Dark Circles
P451750,Clean at Sephora
P451750,Good for: Anti-Aging
P451750,Cruelty-Free
P461637,Vegan
P461637,Medium Hold
P461637,Good for: Color Care
P461637,All Hair Types
P461637,Without Parabens
P461637,Without Sulfates SLS & SLES
P502075,Vegan
P502075,Without Phthalates
P502075,Without Parabens
P502075,Without Sulfates SLS & SLES
P502075,Cruelty-Free
P501144,Vegan
P501144,Clean + Planet Positive
P501144,Without Phthalates
P501144,Without Parabens
P501144,Cruelty-Free
P500852,Curl-Enhancing
P500852,Good for: Frizz
P500852,Coily Hair
P500852,Curly Hair
P500852,Wavy Hair
P481116,Without Phthalates
P481116,Hypoallergenic
P500502,Good for: Dullness/Uneven Texture
P500502,Good for: Pores
P500502,Clean at Sephora
P500502,AHA/Glycolic Acid
P500502,Good for: Acne/Blemishes
P500502,Good for: Dark spots
P454404,Woody & Earthy Scent
P454404,Unisex/ Genderless Scent
P454404,Layerable Scent
P502163,Hydrating
P502163,Without Parabens
P502163,Without Silicones
P502163,Without Sulfates SLS & SLES
P502163,Good for: Flaky/Dry Scalp
P502163,Cruelty-Free
P417614,Unisex/ Genderless Scent
P417614,High Shine Finish
P417614,All Hair Types
P417614,Increases Shine
P417614,Cruelty-Free
P482744,Hydrating
P482744,Hyaluronic Acid
P482744,Good for: Dryness
P482744,Vegan
P482744,Without Parabens
P482744,Cruelty-Free
P476538,Vegan
P476538,Clean + Planet Positive
P476538,Gluten Free
P476538,Cruelty-Free
P480154,All Hair Types
P480154,Good for: Hair Thinning
P480154,Good for: Damage
P480154,Hydrating
P480154,Without Sulfates SLS & SLES
P480154,Increases Shine
P475093,Good for: Damage
P475093,All Hair Types
P475093,Without Phthalates
P475093,Prevents Color Fading
P475093,Without Sulfates SLS & SLES
P475093,Cruelty-Free
P505217,Layerable Scent
P505217,Floral Scent
P501316,Good for: Dullness/Uneven Texture
P501316,Clean at Sephora
P501316,Good for: Anti-Aging
P501316,AHA/Glycolic Acid
P501316,Good for: Dryness
P501316,Cruelty-Free
P469832,Hydrating
P469832,Good for: Dryness
P469832,Good for: Dullness/Uneven Texture
P469832,Vegan
P469832,Without Parabens
P469832,Cruelty-Free
P502200,Hyaluronic Acid
P502200,Good for: Dullness/Uneven Texture
P502200,Good for: Loss of firmness
P502200,Plumping
P502200,Hydrating
P502200,Good for: Dryness
P504619,Good for: Damage
P504619,Vegan
P504619,allure 2022 Best of Beauty Award Winner
P504619,Hyaluronic Acid
P504619,All Hair Types
P504619,Good for: Dryness
P502035,Vegan
P502035,Hydrating
P502035,Good for: Volume
P502035,Good for: Hair Thinning
P502035,Good for: Flaky/Dry Scalp
P502035,Cruelty-Free
P481734,Good for: Oily Scalp
P481734,Good for: Flaky/Dry Scalp
P481734,Woody & Earthy Scent
P481734,Increases Shine
P481734,All Hair Types
P502248,Liquid Formula
P502248,Fragrance Free
P502248,Oil Free
P502248,"Best for Oily, Combo, Normal Skin"
P502248,Without Parabens
P502248,Cruelty-Free
P483058,Vegan
P483058,Good for: Dullness/Uneven Texture
P483058,Hyaluronic Acid
P483058,Clean at Sephora
P483058,"Best for Dry, Combo, Normal Skin"
P483058,Gluten Free
P500411,Layerable Scent
P500411,Refill Available
P500411,Fresh Scent
P474349,Good for: Frizz
P474349,Good for: Dryness
P474349,Without Sulfates SLS & SLES
P474349,UV Protection
P474349,All Hair Types
P504785,Vegan
P504785,Collagen
P504785,Hydrating
P504785,Niacinamide
P503061,Clean + Planet Positive
P468425,Floral Scent
P464245,Good for: Dark Circles
P464245,Good for: Anti-Aging
P464245,Good for: Dryness
P464245,Without Parabens
P464245,Gluten Free
P464245,Cruelty-Free
P503894,Hyaluronic Acid
P503894,Hydrating
P503894,Without Mineral Oil
P503894,Good for: Dryness
P503894,Without Parabens
P503894,"Best for Dry, Combo, Normal Skin"
P505032,Clean at Sephora
P505032,Good for: Frizz
P505032,Good for: Dryness
P505032,Without Sulfates SLS & SLES
P505032,Increases Shine
P505032,Cruelty-Free
P504588,Hyaluronic Acid
P504588,Hydrating
P504588,All Hair Types
P504588,Good for: Frizz
P504588,Good for: Dryness
P504588,Increases Shine
P474024,Waterproof
P474024,Long-wearing
P474024,Without Parabens
P474024,Without Sulfates SLS & SLES
P474024,Without Phthalates
P505023,Good for: Dullness/Uneven Texture
P505023,Good for: Pores
P500432,Layerable Scent
P500432,Refill Available
P500432,Fresh Scent
P502827,Good for: Dullness/Uneven Texture
P502827,Good for: Loss of firmness
P502827,Waterproof
P502827,Good for: Acne/Blemishes
P501175,Good for: Dullness/Uneven Texture
P501175,Hydrating
P501175,Good for: Dryness
P501175,Without Parabens
P501175,"Best for Dry, Combo, Normal Skin"
P501783,Layerable Scent
P501783,Floral Scent
P501783,Long-wearing
P474350,Good for: Frizz
P474350,Good for: Dryness
P474350,Without Sulfates SLS & SLES
P474350,UV Protection
P474350,All Hair Types
P502816,Long-wearing
P502816,Lengthening
P475094,Good for: Damage
P475094,All Hair Types
P475094,Without Phthalates
P475094,Prevents Color Fading
P475094,Without Sulfates SLS & SLES
P475094,Cruelty-Free
P501985,Vegan
P501985,Unisex/ Genderless Scent
P501985,Clean at Sephora
P501985,Cruelty-Free
P475084,Good for: Dullness/Uneven Texture
P475084,Good for: Loss of firmness
P475084,Good for: Anti-Aging
P475084,Good for: Dryness
P475084,Without Parabens
P475084,Without Sulfates SLS & SLES
P474838,Vegan
P474838,Vitamin C
P474838,Clean at Sephora
P474838,Gluten Free
P469452,Good for: Pores
P469452,Good for: Dullness/Uneven Texture
P469452,Without Phthalates
P469452,Without Parabens
P469452,Fragrance Free
P483691,Good for: Dullness/Uneven Texture
P483691,Hyaluronic Acid
P483691,Good for: Loss of firmness
P483691,Hydrating
P483691,Clean at Sephora
P483691,Cruelty-Free
P469450,Good for: Dullness/Uneven Texture
P469450,Best for Dry Skin
P469450,Good for: Dryness
P469450,Without Parabens
P469450,Without Sulfates SLS & SLES
P504852,Good for: Dullness/Uneven Texture
P504852,Good for: Loss of firmness
P504852,Hydrating
P504852,Without Mineral Oil
P504852,Without Phthalates
P504852,"Best for Oily, Combo, Normal Skin"
P504852,Without Parabens
P468718,Good for: Damage
P468718,Hydrating
P468718,Curl-Enhancing
P468718,Good for: Frizz
P468718,Without Silicones
P468718,Without Sulfates SLS & SLES
P477150,Best for Dry Skin
P477150,Good for: Anti-Aging
P477150,Good for: Dark Circles
P477150,Fragrance Free
P477150,Vegan
P500106,Clean at Sephora
P500106,Good for: Anti-Aging
P500106,Fragrance Free
P500106,Reef Safe SPF
P500106,"Best for Dry, Combo, Normal Skin"
P500106,Cruelty-Free
P500498,Vegan
P500498,Refill Available
P500498,Clean + Planet Positive
P500498,Hydrating
P500498,Good for: Dryness
P500498,Cruelty-Free
P479837,Unisex/ Genderless Scent
P479837,Fresh Scent
P479837,Layerable Scent
P403924,Good for: Damage
P403924,Good for: Color Care
P403924,Hydrating
P403924,Fresh Scent
P403924,All Hair Types
P403924,Increases Shine
P474940,Good for: Dark spots
P474940,Vitamin C
P474940,Salicylic Acid
P474940,Fragrance Free
P474940,Without Phthalates
P474940,Without Parabens
P481073,Without Phthalates
P481073,Hypoallergenic
P481073,Without Parabens
P501982,Medium Hold
P501982,Curl-Enhancing
P501982,Good for: Frizz
P501982,Coily Hair
P501982,Curly Hair
P501982,Wavy Hair
P504155,Vegan
P504155,Recyclable Packaging
P504155,Clean at Sephora
P504155,Good for: Hair Thinning
P504155,All Hair Types
P504155,Good for: Oily Scalp
P503820,Hyaluronic Acid
P503820,Good for: Dullness/Uneven Texture
P503820,Lactic Acid
P503820,Vitamin C
P503820,Good for: Anti-Aging
P503820,AHA/Glycolic Acid
P502854,Vegan
P502854,Good for: Dullness/Uneven Texture
P502854,Clean at Sephora
P502854,Fragrance Free
P502854,Good for: Dryness
P502854,"Best for Dry, Combo, Normal Skin"
P468410,Good for: Dullness/Uneven Texture
P468410,Good for: Loss of firmness
P468410,Good for: Anti-Aging
P468410,Good for: Dryness
P468410,"Best for Dry, Combo, Normal Skin"
P468410,Niacinamide
P454375,Good for: Dark spots
P454375,Gluten Free
P454375,Cruelty-Free
P454375,Clean at Sephora
P461984,Volumizing
P461984,Warm &Spicy Scent
P461984,Good for: Volume
P461984,Matte Finish
P461984,All Hair Types
P503552,Good for: Dullness/Uneven Texture
P503552,Hyaluronic Acid
P503552,Plumping
P503552,Hydrating
P503552,Salicylic Acid
P503552,Niacinamide
P461643,Vegan
P461643,Good for: Color Care
P461643,Good for: Volume
P461643,All Hair Types
P461643,Without Parabens
P461643,Without Sulfates SLS & SLES
P504040,Good for: Pores
P504040,Plumping
P504040,Hydrating
P504040,Fragrance Free
P504040,Good for: Acne/Blemishes
P504040,"Best for Oily, Combo, Normal Skin"
P440662,Heat Protection
P440662,Good for: Volume
P440662,All Hair Types
P440662,Good for: Frizz
P440662,UV Protection
P504593,Vegan
P504593,Good for: Damage
P504593,Clean at Sephora
P504593,All Hair Types
P504593,Good for: Frizz
P504593,Without Sulfates SLS & SLES
P501764,Unisex/ Genderless Scent
P501764,Woody & Earthy Scent
P501764,Without Parabens
P501222,Vegan
P501222,Unisex/ Genderless Scent
P501222,Clean at Sephora
P501222,Cruelty-Free
P474029,Vegan
P451748,Good for: Loss of firmness
P451748,Good for: Dark Circles
P451748,Clean at Sephora
P451748,Good for: Anti-Aging
P451748,Niacinamide
P451748,Cruelty-Free
P505208,Good for: Pores
P505208,Good for: Anti-Aging
P505208,Fragrance Free
P505208,Reef Safe SPF
P505208,UV Protection
P505208,"Best for Oily, Combo, Normal Skin"
P503244,Cream Formula
P503244,Floral Scent
P503244,Hydrating
P503244,Matte Finish
P503244,Long-wearing
